nMachines = 3;
nJobs = 20;
p = [
[0,0,0]
[69, 89, 139]
[137, 81, 74]
[98, 121, 77]
[115, 72, 73]
[90, 123, 108]
[55, 143, 109]
[74, 109, 90]
[90, 117, 84]
[68, 59, 66]
[85, 68, 122]
[84, 84, 141]
[82, 91, 67]
[109, 121, 148]
[133, 137, 54]
[60, 105, 89]
[53, 73, 95]
[106, 70, 62]
[110, 97, 71]
[120, 119, 146]
[94, 94, 78]
];
s = [
[
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
]
[
[0,0,0]
[0,0,0]
[21,31,28]
[28,23,21]
[16,27,21]
[28,16,27]
[17,26,19]
[25,16,18]
[25,27,28]
[26,25,22]
[21,24,26]
[26,16,22]
[28,26,20]
[28,18,31]
[28,21,26]
[27,23,25]
[23,26,27]
[17,20,16]
[29,19,16]
[20,21,29]
[21,28,17]
]
[
[0,0,0]
[29,19,27]
[0,0,0]
[24,18,30]
[31,19,20]
[22,19,23]
[24,19,20]
[17,29,20]
[17,30,26]
[16,22,22]
[23,29,29]
[22,24,15]
[24,26,16]
[17,26,30]
[22,20,28]
[21,18,24]
[26,19,22]
[18,28,19]
[17,27,22]
[24,27,17]
[19,30,24]
]
[
[0,0,0]
[24,29,27]
[23,17,24]
[0,0,0]
[27,28,30]
[18,28,29]
[17,20,26]
[24,22,31]
[23,19,30]
[29,16,30]
[16,22,17]
[16,31,31]
[16,27,30]
[28,21,21]
[20,17,24]
[22,28,28]
[31,18,26]
[26,27,30]
[17,24,23]
[19,30,25]
[26,22,17]
]
[
[0,0,0]
[21,21,29]
[27,24,18]
[18,16,28]
[0,0,0]
[26,20,29]
[19,27,25]
[30,28,19]
[29,18,19]
[28,25,16]
[18,23,23]
[26,16,24]
[31,29,24]
[18,15,23]
[28,16,31]
[29,29,25]
[22,25,17]
[18,26,22]
[21,20,28]
[29,28,31]
[23,16,27]
]
[
[0,0,0]
[26,23,30]
[29,18,20]
[26,18,21]
[21,31,19]
[0,0,0]
[25,21,21]
[29,17,27]
