nMachines = 3;
nJobs = 20;
p = [
[0,0,0]
[130, 66, 127]
[131, 113, 139]
[70, 104, 127]
[106, 136, 143]
[112, 50, 69]
[61, 74, 108]
[98, 149, 110]
[101, 64, 58]
[78, 84, 141]
[55, 114, 80]
[84, 112, 64]
[50, 132, 57]
[119, 145, 141]
[86, 145, 124]
[51, 68, 127]
[106, 122, 92]
[50, 63, 73]
[145, 131, 97]
[100, 83, 121]
[126, 99, 102]
];
s = [
[
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
]
[
[0,0,0]
[0,0,0]
[16,31,31]
[25,23,24]
[27,29,25]
[32,22,30]
[32,32,25]
[30,27,32]
[18,32,32]
[25,23,22]
[16,18,26]
[23,30,19]
[18,23,32]
[26,30,16]
[24,32,22]
[32,26,25]
[27,32,18]
[28,23,21]
[27,31,17]
[30,18,24]
[29,28,24]
]
[
[0,0,0]
[20,23,31]
[0,0,0]
[26,31,26]
[16,29,32]
[24,28,26]
[23,22,17]
[32,28,26]
[20,17,25]
[24,32,24]
[21,31,23]
[30,26,29]
[23,17,29]
[21,31,19]
[22,19,18]
[17,17,25]
[18,22,27]
[18,21,24]
[31,23,25]
[23,27,23]
[26,26,21]
]
[
[0,0,0]
[28,23,29]
[17,23,20]
[0,0,0]
[21,18,27]
[28,27,18]
[26,18,25]
[21,32,19]
[22,22,29]
[22,26,28]
[30,17,23]
[26,26,25]
[17,25,18]
[19,17,18]
[29,20,21]
[25,28,22]
[21,19,23]
[26,22,20]
[30,18,30]
[24,30,31]
[27,17,17]
]
[
[0,0,0]
[33,30,20]
[25,21,31]
[31,25,20]
[0,0,0]
[22,23,20]
[29,32,18]
[19,17,22]
[21,27,24]
[32,25,27]
[26,26,20]
[20,29,27]
[19,30,25]
[31,27,33]
[27,28,17]
[21,30,18]
[28,29,16]
[18,20,18]
[31,29,26]
[33,26,23]
[20,27,23]
]
[
[0,0,0]
[19,21,20]
[31,19,19]
[22,28,22]
[27,17,31]
[0,0,0]
[23,25,31]
[31,30,17]
[19,21,21]
[28,28,30]
[20,22,25]
[25,21,31]
[31,26,19]
[33,26,28]
[31,30,22]
[31,31,32]
[20,18,25]
[19,24,21]
[17,27,31]
[16,20,28]
[28,31,30]
]
[
[0,0,0]
[23,31,18]
[25,26,22]
[21,20,22]
[30,23,29]
[17,31,22]
[0,0,0]
[26,20,25]
[20,20,19]
[17,31,30]
[29,21,24]
[23,19,26]
[22,21,33]
[31,25,18]
[32,32,17]
[31,32,23]
[30,23,31]
[26,18,29]
[20,26,21]
[29,19,30]
[22,29,17]
]
[
[0,0,0]
[31,19,27]
[29,18,31]
[17,20,18]
[18,19,24]
[20,23,22]
[26,21,30]
[0,0,0]
[31,22,21]
[20,31,17]
[22,32,20]
[18,24,33]
[30,31,20]
[20,22,26]
[27,31,24]
[20,28,20]
[20,19,25]
[19,23,20]
[19,27,18]
[32,24,22]
[22,17,20]
]
[
[0,0,0]
[20,24,33]
[17,25,25]
[21,21,31]
[18,25,31]
[22,30,27]
[27,19,25]
[24,23,32]
[0,0,0]
[32,20,20]
[32,20,23]
[27,19,23]
[28,20,31]
[17,17,27]
[29,22,22]
[31,17,31]
[30,31,27]
[31,21,22]
[31,25,18]
[18,24,18]
[27,31,23]
]
[
[0,0,0]
[24,20,23]
[20,20,30]
[26,31,17]
[19,22,26]
[29,22,30]
[26,27,18]
[27,29,28]
[31,26,17]
[0,0,0]
[28,27,23]
[24,25,28]
[30,20,26]
[33,25,18]
[26,30,22]
[27,25,32]
[27,20,30]
[21,17,26]
[26,28,29]
[23,19,18]
[21,31,17]
]
[
[0,0,0]
[22,30,20]
[20,18,22]
[24,19,19]
[32,20,27]
[21,28,29]
[21,23,29]
[31,21,19]
[25,22,27]
[25,23,25]
[0,0,0]
[30,17,19]
[16,23,32]
[28,26,30]
[22,20,32]
[19,31,30]
[18,23,20]
[23,26,19]
[33,25,33]
[29,32,25]
[20,33,17]
]
[
[0,0,0]
[26,21,25]
[28,19,31]
[26,30,23]
[19,18,33]
[20,32,22]
[18,22,28]
[23,20,30]
[30,33,33]
[33,17,31]
[23,28,16]
[0,0,0]
[17,16,28]
[24,19,31]
[20,28,27]
[23,26,19]
[20,28,25]
[26,24,27]
[17,28,30]
[16,31,18]
[19,31,22]
]
[
[0,0,0]
[17,28,25]
[33,31,26]
[28,19,23]
[17,19,29]
[29,24,21]
[18,30,17]
[29,19,28]
[31,21,17]
[27,23,29]
[16,27,29]
[32,27,32]
[0,0,0]
[22,18,28]
[20,31,18]
[29,20,28]
[26,32,30]
[30,25,20]
[27,29,28]
[19,25,30]
[18,27,25]
]
[
[0,0,0]
[32,30,18]
[30,18,22]
[32,29,25]
[21,28,29]
[33,31,30]
[29,26,30]
[27,25,18]
[19,23,26]
[32,21,18]
[18,33,20]
[22,24,27]
[20,24,17]
[0,0,0]
[27,26,17]
[21,22,22]
[31,25,25]
[30,21,29]
[23,31,27]
[21,19,24]
[32,21,28]
]
[
[0,0,0]
