nMachines = 3;
nJobs = 20;
p = [
[0,0,0]
[139, 125, 136]
[99, 68, 60]
[118, 109, 95]
[134, 117, 89]
[132, 83, 122]
[102, 116, 119]
[98, 138, 103]
[143, 66, 146]
[119, 139, 133]
[126, 89, 140]
[58, 57, 101]
[109, 83, 148]
[143, 140, 86]
[74, 148, 124]
[76, 85, 53]
[132, 64, 136]
[112, 50, 92]
[111, 105, 100]
[146, 149, 98]
[147, 111, 118]
];
s = [
[
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
]
[
[0,0,0]
[0,0,0]
[19,20,22]
[23,19,33]
[27,28,18]
[21,29,32]
[18,25,33]
[21,32,34]
[26,24,25]
[26,29,32]
[21,32,19]
[22,23,18]
[30,18,32]
[28,23,21]
[20,22,32]
[35,28,19]
[33,20,35]
[35,36,28]
[21,35,32]
[31,32,29]
[32,36,31]
]
[
[0,0,0]
[25,29,21]
[0,0,0]
[22,24,25]
[34,21,21]
[21,36,35]
[29,18,24]
[26,32,31]
[29,23,27]
[25,27,32]
[20,25,32]
[32,28,23]
[20,36,33]
[26,20,36]
[20,25,22]
[28,33,31]
[27,24,27]
[32,27,24]
[28,35,31]
[24,26,18]
[21,22,19]
]
[
[0,0,0]
[27,29,34]
[33,19,25]
[0,0,0]
[18,28,21]
[31,29,34]
[20,35,34]
[25,31,32]
[22,19,21]
[34,23,23]
[23,21,21]
[19,34,24]
[20,18,25]
[27,32,25]
[34,35,20]
[33,19,31]
[22,35,28]
[20,21,28]
[24,21,30]
[27,24,25]
[18,31,20]
]
[
[0,0,0]
[22,24,28]
[34,32,23]
[33,31,27]
[0,0,0]
[35,31,35]
[31,22,34]
[25,26,20]
[21,33,23]
[23,34,35]
[19,18,19]
[24,21,19]
[21,33,31]
[33,32,33]
[29,24,28]
[22,23,27]
[29,27,32]
[26,24,21]
[28,20,28]
[26,30,25]
[32,26,33]
]
[
[0,0,0]
[19,20,23]
[32,24,27]
[34,21,23]
[33,36,21]
[0,0,0]
[32,23,35]
[33,28,19]
[23,28,26]
[29,35,26]
[18,25,35]
[21,26,24]
[26,35,32]
[26,20,27]
[19,27,25]
[26,19,20]
[23,26,18]
[24,32,24]
[34,28,35]
[24,21,26]
[35,18,35]
]
[
[0,0,0]
[31,31,31]
[32,24,20]
[34,29,23]
[30,30,24]
[27,28,29]
[0,0,0]
[20,28,28]
[33,23,21]
[19,23,28]
[20,19,32]
[20,29,33]
[23,27,19]
[18,33,30]
[36,28,32]
[35,26,29]
[21,21,27]
[25,32,30]
[32,28,35]
[29,29,35]
[29,19,27]
]
[
[0,0,0]
[30,18,34]
[35,20,31]
[19,22,23]
[26,28,18]
[26,35,25]
[19,23,19]
[0,0,0]
[18,27,21]
[29,31,19]
[20,18,34]
[23,24,33]
[20,35,19]
[20,32,28]
[18,30,34]
[20,23,30]
[22,33,28]
[35,31,21]
[27,18,29]
[32,30,20]
[23,25,21]
]
[
[0,0,0]
[26,35,18]
[36,32,34]
[20,30,22]
[18,22,34]
[26,28,28]
[24,18,27]
[35,34,21]
[0,0,0]
[31,22,27]
[34,25,24]
[22,31,19]
[22,30,20]
[20,22,28]
[23,25,35]
[29,26,27]
[32,28,22]
[26,25,31]
[36,29,31]
[24,26,19]
[20,25,33]
]
[
[0,0,0]
[23,26,31]
[35,30,28]
[19,35,31]
[29,25,33]
[30,32,20]
[33,30,35]
[24,33,28]
[19,30,27]
[0,0,0]
[35,35,26]
[23,32,25]
[29,32,20]
[24,29,24]
[29,32,22]
[24,28,19]
[27,35,28]
[20,31,32]
[21,31,19]
[34,21,19]
[31,30,31]
]
[
[0,0,0]
[35,34,19]
[21,21,33]
[20,24,21]
[23,21,28]
[18,27,24]
[28,24,36]
[25,27,31]
[33,27,28]
[36,19,19]
[0,0,0]
[30,34,21]
[33,34,25]
[30,22,33]
[24,27,35]
[25,22,32]
[33,29,22]
[33,34,30]
[30,33,23]
[24,22,29]
[27,26,36]
]
[
[0,0,0]
[19,20,28]
[21,34,33]
[20,28,26]
[23,26,21]
[27,29,26]
[34,34,28]
[31,19,19]
[19,27,34]
[33,32,25]
[31,19,19]
[0,0,0]
[30,34,30]
[35,20,26]
[23,23,34]
[30,32,25]
[29,28,23]
[35,20,29]
[27,19,31]
[30,34,25]
[36,28,30]
]
[
[0,0,0]
[31,35,20]
[30,18,30]
[20,27,31]
[18,36,18]
[28,35,35]
[24,21,20]
[28,21,34]
[30,21,27]
[24,22,34]
[23,20,22]
[22,35,27]
[0,0,0]
[19,22,25]
[29,21,28]
[30,28,36]
[25,33,27]
[20,33,20]
[24,23,22]
[33,19,19]
[27,20,31]
]
[
[0,0,0]
[35,26,29]
[28,27,33]
[21,25,28]
[32,25,28]
[27,30,32]
[27,20,23]
[22,35,30]
[26,23,35]
[18,20,29]
[33,29,27]
[32,34,35]
[30,19,26]
[0,0,0]
[26,22,21]
[24,25,28]
[34,18,18]
[35,19,24]
[20,19,21]
[33,30,23]
[29,19,28]
]
[
[0,0,0]
[35,34,33]
[36,28,31]
[34,32,33]
[31,33,28]
[22,26,27]
[25,25,33]
[22,20,25]
[33,33,31]
[26,35,18]
[34,26,28]
[30,25,35]
[24,29,21]
[25,26,28]
[0,0,0]
[18,29,32]
[35,32,22]
[27,19,20]
[35,25,20]
[24,27,26]
[24,21,24]
]
[
[0,0,0]
[19,31,35]
[35,32,18]
[20,20,24]
[33,33,31]
[25,25,20]
[20,31,33]
[26,21,34]
[20,29,35]
[28,33,29]
[19,33,21]
[28,26,23]
[30,33,18]
[28,31,26]
[35,29,20]
[0,0,0]
[32,28,23]
[28,22,19]
[23,19,19]
[35,24,26]
[23,34,18]
]
[
[0,0,0]
[33,34,25]
[20,35,23]
[25,31,22]
[23,27,32]
[22,27,21]
[19,22,29]
[21,25,25]
[18,35,26]
[27,32,20]
[28,22,34]
[21,32,35]
[34,26,31]
[31,27,19]
[26,32,33]
[33,29,35]
[0,0,0]
[32,20,33]
[28,33,21]
[21,21,27]
[25,25,25]
]
[
[0,0,0]
[32,30,24]
[29,31,25]
[25,33,23]
[30,30,28]
[20,36,18]
[26,32,31]
[19,35,18]
[32,31,23]
[24,36,20]
[35,22,27]
[20,29,34]
[23,29,29]
[24,18,21]
[31,26,32]
[24,34,20]
[31,28,21]
[0,0,0]
[21,28,31]
[26,25,33]
[29,30,26]
]
[
[0,0,0]
[25,27,18]
[25,31,24]
[24,19,31]
[32,18,26]
[22,20,19]
[24,35,36]
[29,31,28]
[36,27,20]
[32,23,22]
[35,33,21]
[29,23,24]
[28,29,19]
[23,31,33]
[26,29,28]
[29,27,19]
[23,32,22]
[31,20,33]
[0,0,0]
[32,19,34]
[27,26,25]
]
[
[0,0,0]
[27,21,21]
[18,20,35]
[26,31,33]
[20,18,25]
[18,27,23]
[35,28,27]
[35,26,27]
[27,20,25]
[26,31,27]
[26,21,21]
[26,19,36]
[24,24,33]
[31,28,22]
[24,18,34]
[25,35,29]
[32,20,34]
[31,31,29]
[24,21,36]
[0,0,0]
[31,30,26]
]
[
[0,0,0]
[25,35,27]
[30,33,32]
[33,30,30]
[25,26,28]
[23,34,33]
[25,22,30]
[24,31,33]
[33,34,33]
[34,21,25]
[35,19,26]
[22,34,30]
[27,33,23]
[34,25,18]
[33,25,29]
[27,26,20]
[19,22,21]
[19,32,35]
[20,23,25]
[26,19,22]
[0,0,0]
]
];
d = [0,567,431,556,462,396,573,556,530,419,550,540,470,561,582,552,582,495,580,541,532];
tP=[0,19,37,32,71,63,55,19,23,36,39,16,42,78,59,75,75,3,85,51,93];
eP=[0,59,50,70,7,12,49,7,38,17,87,69,39,68,12,4,58,81,23,73,48];
